mua_objectid,mua_aggname,mua_cellcount,mua_country_code,mua_country,mua_cell_count_orig,mua_worldpop_thousands,mua_area_m2,mua_pop_per_km2,region_1,economy,sub_regions,lowBA_lowPR_93_99,highBA_lowPR_93_99,lowBA_highPR_93_99,highBA_highPR_93_99,lowBA_lowPR_99_09,highBA_lowPR_99_09,lowBA_highPR_99_09,highBA_highPR_99_09,lowBA_lowPR_10_20,highBA_lowPR_10_20,lowBA_highPR_10_20,highBA_highPR_10_20,GDP_1990_Bdol_US2011,GDP_1991_Bdol_US2011,GDP_1992_Bdol_US2011,GDP_1993_Bdol_US2011,GDP_1994_Bdol_US2011,GDP_1995_Bdol_US2011,GDP_1996_Bdol_US2011,GDP_1997_Bdol_US2011,GDP_1998_Bdol_US2011,GDP_1999_Bdol_US2011,GDP_2000_Bdol_US2011,GDP_2001_Bdol_US2011,GDP_2002_Bdol_US2011,GDP_2003_Bdol_US2011,GDP_2004_Bdol_US2011,GDP_2005_Bdol_US2011,GDP_2006_Bdol_US2011,GDP_2007_Bdol_US2011,GDP_2008_Bdol_US2011,GDP_2009_Bdol_US2011,GDP_2010_Bdol_US2011,GDP_2011_Bdol_US2011,GDP_2012_Bdol_US2011,GDP_2013_Bdol_US2011,GDP_2014_Bdol_US2011,GDP_2015_Bdol_US2011
1331,Angeles,11,608,Philippines,11,377,119354464,316,SEAsia,other,SEAsia,10,1,0,0,11,0,0,0,11,0,0,0,1.81379702,1.82335359,1.84410526,1.893056956,1.98084492,2.072212586,2.185093566,2.2820046,2.243903594,2.27966117,2.3387991,2.36048436,2.39609998,2.46298815,2.57747063,2.65741787,2.76533615,2.9323894,2.81857413,2.81517771,3.37219903,3.50865566,3.75477858,4.03015549,4.2801891,4.53193217
1332,Ambon,6,360,Indonesia,8,222,53658004,414,SEAsia,other,SEAsia,6,0,0,0,6,0,0,0,6,0,0,0,0.367135118,0.422070096,0.472772824,0.5242626,0.576544902,0.631329644,0.676704318,0.69286022,0.577614546,0.54761255,0.529320786,0.484885166,0.441512094,0.40152976,0.371462158,0.359880278,0.357700434,0.37497182,0.375763298,0.41593713,0.443737738,0.471909334,0.501171032,0.484692198,0.507119836,0.529624928
1333,Taian,25,156,China,25,790,295606688,267,China,other,China,22,3,0,0,16,9,0,0,7,3,7,8,1.5912146,1.814121205,2.0607004,2.257575307,2.680798333,3.031126926,3.37171097,3.646832378,3.924923124,4.24359381,4.614394234,5.02307241,5.539326236,6.23408983,7.124033824,8.194542578,9.612822138,10.87826288,11.8305165,13.00135571,14.05014285,15.41870512,16.65120869,17.92119327,19.18029282,20.45680057
1334,Qufu,7,156,China,7,207,80081248,258,China,other,China,5,2,0,0,4,3,0,0,2,4,0,1,0.381230462,0.432534906,0.489001698,0.533238602,0.630331632,0.709537316,0.785826854,0.84632225,0.90705052,0.976675538,1.0577477,1.14624473,1.25834019,1.409743336,1.603657316,1.836206614,2.14413282,2.41522164,2.61451112,2.8599438,3.07626957,3.3601528,3.61174519,3.86893295,4.14075488,4.41633487
1335,Yongkang,26,156,China,26,540,295855200,183,China,other,China,15,11,0,0,12,14,0,0,14,12,0,0,1.036602891,1.184794053,1.39756632,1.695430998,2.021112766,2.340983718,2.575306766,2.798805556,3.017357318,3.286484332,3.615938528,3.986177994,4.53771903,5.237965614,5.74346309,6.188152198,7.044864194,8.04002866,8.295497982,8.816967756,9.528502606,10.40778125,11.18700498,11.96162327,12.8020173,13.65402998
1336,Jingzhou,21,156,China,21,769,222034560,346,China,other,China,19,2,0,0,15,6,0,0,8,13,0,0,1.039162172,1.100581707,1.233387938,1.3107338,1.445027724,1.579197534,1.75970971,1.96538598,2.155362852,2.27297604,2.448165408,2.645278222,2.834237344,3.064631214,3.334123668,3.669399184,4.119180022,4.824859936,5.411432618,6.220404548,7.229675134,7.916100978,8.52952992,9.183872136,9.82910846,10.48326625
1337,Jhansi,11,356,India,11,467,139817376,334,India,other,India,10,1,0,0,11,0,0,0,11,0,0,0,0.508420332,0.513294399,0.519406271,0.52495937,0.546972186,0.581031724,0.621447583,0.645070291,0.683036971,0.73880598,0.757291631,0.775523165,0.809596354,0.847431474,0.88993657,0.952738711,1.024520239,1.096349124,1.157699238,1.259066126,1.351922628,1.44329617,1.526488476,1.630230198,1.749168362,1.882526582
1338,Jerusalem,22,376,Israel,22,1494,298897600,500,MiddleEast,advanced,MiddleEast,21,1,0,0,22,0,0,0,22,0,0,0,10.4954352,11.16328376,11.97323673,12.89970978,14.0127232,15.17861107,16.35714175,17.44991609,18.7298096,19.86759663,21.50962994,21.74386617,22.05042947,22.80983334,24.42380112,26.00632574,27.70401689,29.655917,30.73620244,31.66610588,33.71523334,36.02708316,37.87370179,39.15883996,40.3882932,41.89430833
1339,Jeonju,11,410,Korea_South,11,621,142435408,436,EastAsia,advanced,EastAsia,10,1,0,0,9,2,0,0,10,1,0,0,5.17951931,5.686875288,6.222204434,6.682986544,7.36499821,8.07165265,8.871617648,9.268631314,8.60924996,9.20492082,9.909754682,10.41908806,10.95713698,11.27103315,12.03344854,12.53617138,13.38388041,14.31258425,14.60374678,15.6290028,16.44582606,17.04987568,17.49007604,18.05122705,18.6245224,19.08479433
1340,Jeju,7,410,Korea_South,9,162,97259864,167,EastAsia,advanced,EastAsia,5,2,0,0,3,4,0,0,2,5,0,0,1.166279633,1.337494128,1.382387806,1.451695485,1.643809193,1.799150355,1.841162865,1.926866326,1.824764388,1.985555265,2.141872161,2.223274365,2.445525254,2.534194377,2.675860847,2.821541291,2.914939509,3.116611772,3.118717475,3.296289223,3.499330566,3.630470287,3.726861957,4.930472284,5.087061041,5.212778393
1341,Jamnagar,11,356,India,11,404,124179720,325,India,other,India,10,1,0,0,11,0,0,0,11,0,0,0,0.803985653,0.771651427,0.948141692,0.96007168,1.015902829,1.102882854,1.204570778,1.269491974,1.352449029,1.454024856,1.456313199,1.579929717,1.737176017,1.96900813,2.113995068,2.490584036,2.694288512,2.920708755,2.967579329,3.195423593,3.622212791,3.87570809,4.10826479,4.388465452,4.708638847,5.067629563
1342,Iligan,5,608,Philippines,7,231,58353356,396,SEAsia,other,SEAsia,5,0,0,0,5,0,0,0,5,0,0,0,0.281919656,0.266576774,0.255615802,0.251940993,0.256584054,0.264949566,0.27970979,0.296642312,0.300497377,0.318008831,0.342555838,0.364848507,0.391400682,0.424341261,0.465773815,0.499171874,0.53339442,0.572292336,0.605937192,0.646619729,0.681774135,0.710420384,0.761386431,0.813493892,0.8639635,0.914778288
1343,Irapuato,12,484,Mexico,12,487,121971784,399,LatAmerCarib,advanced,LatAmerCarib,10,2,0,0,12,0,0,0,12,0,0,0,2.881603864,3.005402806,3.105963568,3.210070004,3.32376693,3.215079418,3.382405208,3.556030616,3.764707068,3.80143355,4.00358199,4.154008644,4.31407324,4.45578882,4.69260503,4.597488774,4.84563989,5.34497485,5.34302294,5.25163715,5.57344245,5.77218314,5.97925034,6.03678241,6.14291047,6.27038474
1344,Kolhapur,11,356,India,11,564,132562304,425,India,other,India,10,1,0,0,10,1,0,0,11,0,0,0,1.385876358,1.382017174,1.599311136,1.748843142,1.905355142,2.057478802,2.19342434,2.24290234,2.32612798,2.46020563,2.468304674,2.60737492,2.770603284,2.991760976,3.2652421,3.74420165,4.21885706,4.61211088,4.68671462,5.18642763,5.60978641,6.00323038,6.36427054,6.81061588,7.30750396,7.86463498
1345,Oyo,11,566,Nigeria,11,299,135655680,220,Africa,other,WestAfrica,11,0,0,0,9,2,0,0,9,2,0,0,0.550813545,0.554007779,0.562490903,0.60584015,0.640715442,0.665673952,0.724894262,0.76971725,0.813671692,0.83867606,0.903534304,0.963538122,1.018947002,1.143224484,1.551187116,1.624824758,1.777175978,1.91584374,2.05146534,2.185460136,2.346447074,2.45563227,2.553356648,2.682036686,2.84037266,2.90404909
1346,Hillah,12,368,Iraq,12,145,150820048,96,MiddleEast,other,MiddleEast,11,1,0,0,12,0,0,0,12,0,0,0,4.74339949,1.726818272,2.311414198,3.032339064,3.164514094,3.2421499,3.605846364,4.37358491,5.89587908,6.9281604,7.021931934,7.2349716,6.781944538,4.566963854,7.08448896,7.43947608,8.24132645,8.398688394,9.12606424,9.450423766,10.04381008,10.75557221,12.17355096,12.87216286,12.46139142,12.59656941
1347,Jinzhou,14,156,China,14,726,158570928,458,China,other,China,10,4,0,0,14,0,0,0,12,2,0,0,1.887152644,2.032980004,2.341856444,2.783658956,2.923041618,2.917387278,3.095280468,3.426255202,3.72804731,4.067462898,4.458735072,4.756171586,5.1026949,5.385995938,5.51390359,6.27127865,7.052039874,8.1033625,9.19037131,10.31174216,11.70038676,12.84629245,13.8795343,14.92953661,15.97844966,17.04186432
1348,Huludao,12,156,China,18,376,175478016,214,China,other,China,9,3,0,0,6,0,5,1,12,0,0,0,0.710827603,0.762492774,0.874681253,1.035458504,1.082972954,1.076664069,1.137957292,1.254933538,1.360477981,1.479025909,1.615615059,1.716659762,1.834525965,1.928789626,1.966843016,2.228206234,2.495743413,2.856494731,3.226868862,3.606264099,4.075680237,4.457067831,4.796396034,5.567603324,5.958769632,6.355343726
1349,Hanchuan,7,156,China,7,169,70583096,239,China,other,China,7,0,0,0,6,1,0,0,3,4,0,0,0.227833384,0.24065606,0.268996184,0.285143182,0.313585316,0.341880924,0.380071292,0.423529094,0.463438326,0.487670394,0.52414957,0.56499225,0.603895758,0.651413186,0.706985562,0.776197664,0.86922986,1.015670946,1.13637862,1.303076506,1.51080537,1.65020377,1.77372331,1.90510588,2.03895404,2.17465261
1350,Guarenas+,11,862,Venezuela,12,305,137487760,222,LatAmerCarib,other,LatAmerCarib,10,1,0,0,10,1,0,0,11,0,0,0,2.232504413,2.472234337,2.645274806,2.675176932,2.633694624,2.759198073,2.774434958,2.972573593,3.002076929,2.841646351,2.965142147,3.071270252,2.804194767,2.591230805,3.070508567,3.393511537,3.735565639,4.070490186,4.294049023,4.165448756,4.112730002,4.281679943,4.520559341,4.577043677,4.393048251,4.137839262
1351,Goma,7,180,Congo_DRC,9,500,105873200,472,Africa,other,CentralAfrica,6,1,0,0,6,1,0,0,7,0,0,0,0.256830487,0.244787062,0.23575273,0.214802465,0.179401528,0.196758816,0.203443103,0.202683722,0.204383998,0.201693419,0.196711592,0.201724566,0.217966222,0.229506814,0.248054474,0.266501455,0.286649928,0.307675135,0.33407191,0.349321515,0.37556524,0.405036322,0.438981221,0.471454358,0.508021617,0.540774175
1352,Kahramanmaras,9,792,Turkey,9,333,86212976,386,OtherAsia,advanced,CentralAsia,7,2,0,0,8,1,0,0,8,1,0,0,2.21565781,2.231565856,2.32342704,2.35263916,2.70831919,2.924642204,3.208568034,3.083727366,3.101393924,2.97905472,3.520832894,3.76594856,4.03103656,4.27823008,4.71815249,5.15885998,5.56492817,5.87992128,5.97224926,5.7275641,6.28769187,6.82828033,6.95161139,7.21792292,7.38760507,7.64875595
1353,Zhucheng,17,156,China,17,402,201172320,200,China,other,China,13,4,0,0,7,10,0,0,1,16,0,0,0.728337892,0.826493866,0.934546181,1.019254647,1.205035398,1.356670582,1.50277293,1.618708174,1.73511982,1.868583444,2.023985784,2.19368303,2.408609076,2.698861584,3.070612464,3.516482338,4.10688538,4.62692529,5.009578046,5.48079911,5.8964018,6.44167164,6.92522851,7.419698036,7.94098782,8.46948498
1354,Gaomi,13,156,China,13,280,156525136,179,China,other,China,11,2,0,0,6,7,0,0,4,8,1,0,0.577251383,0.656264363,0.743416177,0.812253123,0.961992544,1.084914944,1.20378964,1.298818918,1.394503472,1.504181638,1.631852156,1.7717297,1.948683136,2.187297758,2.492904996,2.859852754,3.34582598,3.776068068,4.095492216,4.48856433,4.8373807,5.29398126,5.70137447,6.11919492,6.54911455,6.98497819
1355,Fengcheng,12,156,China,12,191,120591216,158,China,other,China,12,0,0,0,9,3,0,0,10,2,0,0,0.232582757,0.246642193,0.27485707,0.300464754,0.336028259,0.362606057,0.40792514,0.450919376,0.482448994,0.525160748,0.553003674,0.589719584,0.651967308,0.711357224,0.800505858,0.879146832,0.982554448,1.107440312,1.273705366,1.394859942,1.613095062,1.76306549,1.896262058,2.03805236,2.181240906,2.32640927
1356,Fangchenggang,4,156,China,4,105,59532888,176,China,other,China,4,0,0,0,4,0,0,0,3,0,0,1,0.061584198,0.067854261,0.079416814,0.093226861,0.109924319,0.120838188,0.128586988,0.134273125,0.141808878,0.148479512,0.153420534,0.166092492,0.181638924,0.194574046,0.217773762,0.2379315,0.28164922,0.334525474,0.358763266,0.39704372,0.488974166,0.537214998,0.58080572,0.62694474,0.67099236,0.71564897
1357,Erode,10,356,India,10,419,117297136,357,India,other,India,6,4,0,0,8,2,0,0,10,0,0,0,1.499230968,1.53834448,1.669788712,1.82004853,1.981248698,2.149750684,2.322225612,2.432382086,2.619258772,2.925979172,3.17113938,3.163813,3.2331122,3.4338687,3.80605268,4.38811584,4.94022896,5.22079748,5.441929464,5.95503686,6.50897096,6.95907782,7.37091875,7.84832577,8.42092311,9.06294158
1358,Okpogho,6,566,Nigeria,6,36,85256040,42,Africa,other,WestAfrica,6,0,0,0,6,0,0,0,6,0,0,0,0.162613022,0.160694549,0.160457234,0.158766092,0.15549495,0.150632705,0.153839986,0.153975793,0.154102497,0.150965605,0.155111856,0.159527521,0.163076236,0.177232749,0.233378662,0.237640918,0.253062922,0.265979466,0.278033246,0.295475818,0.316478632,0.330414926,0.342750848,0.35917875,0.380383134,0.38891064
1359,Edinburgh,16,826,United_Kingdom,18,467,154455536,302,Europe,advanced,Europe,16,0,0,0,16,0,0,0,16,0,0,0,11.19646078,11.07733723,11.14305321,11.44685428,11.90590822,12.19275752,12.49482275,12.8253695,13.10886874,13.42229619,14.17416714,14.61402289,15.08577853,15.65074807,16.19784418,16.89152228,17.53641118,18.11543847,18.24243994,17.59264012,17.87056029,18.32841255,18.666078,18.92516364,19.48484787,19.9463272
1360,Durg-Bhilainagar,17,356,India,17,1001,216871152,462,India,other,India,14,3,0,0,15,2,0,0,17,0,0,0,1.058746355,0.988914574,1.034527747,1.140847432,1.267724334,1.400194977,1.521924203,1.575123131,1.635696384,1.706582538,1.652152804,1.790417652,1.761923846,2.007009189,2.094233454,2.179556475,2.425604993,2.594851836,2.774202826,2.96215999,3.243950638,3.480465134,3.699423848,3.970521498,4.260202854,4.585004316
1361,Durban,39,710,South_Africa,47,2802,810293760,346,Africa,other,SouthAfrica,0,0,22,17,35,4,0,0,37,2,0,0,24.15279234,22.93476979,20.98576903,19.49398047,18.33847188,17.48195946,17.5784496,17.87394316,17.95491522,18.03276728,18.77500531,19.6120153,20.37453604,21.17351535,22.36538275,23.89601272,25.45692494,27.14674176,28.36015899,28.14706474,29.25656049,30.0468618,30.55075168,31.00788997,31.11568711,31.1316416
1362,Lima,45,604,Peru,51,8958,925798144,968,LatAmerCarib,other,LatAmerCarib,38,1,6,0,45,0,0,0,32,0,13,0,40.10966078,41.07465595,41.25387653,42.96954182,49.0647425,53.52958405,56.50278684,62.14778302,64.0516916,67.04805585,70.39600863,71.10080646,73.81292337,76.47313093,80.28567655,85.3512743,92.55051632,101.6820674,112.1262592,112.1428004,122.9567841,130.010714,136.7817514,143.7123163,145.9289368,149.4848685
1363,Lianyungang,17,156,China,17,568,193084768,294,China,other,China,15,2,0,0,10,7,0,0,5,0,11,1,1.492023096,1.60159755,1.995985565,2.428446403,2.806438226,3.123017682,3.399555604,3.675173652,3.961661086,4.282944672,4.643055966,5.050099006,5.5710826,6.236581536,6.88650561,8.00409768,9.060162868,10.33194542,11.30034942,12.55698209,13.98787225,15.30156246,16.47178441,17.67222457,18.91383322,20.17260598
1364,Libreville,12,266,Gabon,18,664,222505552,298,Africa,other,CentralAfrica,12,0,0,0,10,2,0,0,8,4,0,0,4.324024817,4.956965187,5.140686282,5.673584372,6.206215242,6.832422339,7.388681515,8.118975128,8.700292057,8.1819678,8.270877626,8.453086338,8.438704865,8.634388057,8.69675994,9.033852788,8.698421983,9.178544438,8.858873198,8.850445343,9.452781079,10.06717012,10.53430116,11.03135254,11.41866513,11.76890908
1365,Leshan,16,156,China,16,442,175860144,251,China,other,China,13,3,0,0,10,6,0,0,11,5,0,0,0.524579182,0.598181108,0.723880294,0.88086673,0.98943421,1.092010618,1.160488228,1.266024574,1.375472588,1.494175532,1.673425738,1.852866808,2.056789628,2.313192028,2.53504232,2.853519126,3.2458749,3.71253347,4.01818895,4.317070918,4.81671265,5.27448024,5.683713048,6.12031645,6.550315354,6.98625807
1366,Latina,9,380,Italy,9,85,58521148,145,Europe,advanced,Europe,9,0,0,0,9,0,0,0,9,0,0,0,2.79040467,2.88039393,2.96438187,2.96165797,2.98552548,3.05366479,3.13852628,3.33690781,3.4526744,3.51086077,3.63403535,3.74748297,3.86771177,3.87677924,4.05260991,4.1081494,4.18661008,4.29510312,4.29851136,4.144048,4.24692792,4.28045512,4.16445241,3.86552821,3.82167235,3.85445298
1367,Leon-de-los-Aldamas,23,484,Mexico,23,1548,321891008,481,LatAmerCarib,advanced,LatAmerCarib,18,5,0,0,15,8,0,0,20,3,0,0,7.973563013,8.356935346,8.677300725,9.008850646,9.368697624,9.100198738,9.612670419,10.14574757,10.78180293,10.92686837,11.54842324,12.03226265,12.54770578,13.01383644,13.76284838,13.54070275,14.3312258,15.87388809,15.93456116,15.72760235,16.76139067,17.43200312,18.13323593,18.38468646,18.70789374,19.09610944
1368,Langfang,18,156,China,18,480,148576912,323,China,other,China,14,4,0,0,10,8,0,0,0,0,3,15,0.860956835,0.961827023,1.066080976,1.199071892,1.328809036,1.509060586,1.693409666,1.87942667,2.048900764,2.23166946,2.463531092,2.696092886,2.940213112,3.234856022,3.586770506,3.957821202,4.399571244,4.939735784,5.282940518,5.65864592,6.02290689,6.581722366,7.07783426,7.594481884,8.128051626,8.66899824
1369,Lancaster,10,840,USA,10,129,100180936,129,NorAmer,advanced,NorAmer,10,0,0,0,10,0,0,0,10,0,0,0,6.28089512,6.29955724,6.41869126,6.5339655,6.67070178,6.7648986,6.95848711,7.20070215,7.51524854,7.77885378,7.97637426,7.99570265,8.26557436,8.52604858,8.8000002,8.98500674,9.23876758,9.45474895,9.50902891,9.46015286,9.72730512,9.9221751,10.18189376,10.37461427,10.65108341,10.93320991
1370,Longkou,21,156,China,28,480,336913312,142,China,other,China,17,4,0,0,14,7,0,0,13,8,0,0,0.810457357,0.918182646,1.036556989,1.128726273,1.332384426,1.497745493,1.656535347,1.781678121,1.907009857,2.05072742,2.218114091,2.400408384,2.631551039,2.944148887,3.344546648,3.824311318,4.459532736,5.016497711,5.423006249,5.923973093,6.363351668,6.941071711,7.450588153,8.109841391,8.679618976,9.257274719
1371,Zhaoyuan,9,156,China,9,174,99541192,175,China,other,China,8,1,0,0,8,1,0,0,8,1,0,0,0.242064605,0.274897338,0.311070177,0.339516847,0.401692646,0.45256246,0.501651716,0.540725874,0.580006342,0.62503673,0.677462922,0.734779156,0.807334554,0.905256272,1.030668592,1.181150008,1.380419804,1.556296934,1.68617227,1.84605609,1.98741108,2.172692574,2.33739582,2.50600683,2.68207281,2.86057304
1372,Laizhou,20,156,China,23,306,210060432,146,China,other,China,18,2,0,0,15,5,0,0,17,3,0,0,0.518861496,0.58865427,0.665464976,0.725625456,0.857702169,0.965427155,1.069173948,1.151422905,1.233981137,1.328634792,1.438851623,1.559159023,1.711554241,1.917399379,2.181043958,2.497210389,2.915858148,3.28437855,3.555237601,3.888821096,4.182804319,4.56862287,4.910513642,5.263255664,5.633039151,6.007935222
1373,Kuching,16,458,Malaysia,16,431,232158944,186,SEAsia,other,SEAsia,11,5,0,0,13,3,0,0,15,1,0,0,3.232202391,3.596955666,3.95123259,4.349861145,4.724515109,5.120945227,5.511442758,5.798286023,5.330971885,5.744146221,6.548625632,7.177944061,8.332415005,9.617821098,10.94723357,11.88447761,12.39440517,13.40578793,13.66120454,13.60904145,15.31162679,16.23520442,17.24580212,17.99218305,19.07862043,20.03688956
1374,Malappuram,31,356,India,31,1070,546974528,196,India,other,India,31,0,0,0,31,0,0,0,30,1,0,0,1.843277578,1.985531868,2.100306256,2.138614884,2.33122702,2.63333303,2.992342716,3.26850566,3.597085404,3.993431996,4.149380072,4.370051758,4.726081438,5.070695994,5.533817614,6.40013957,6.77431173,7.26991376,7.65727246,8.26722096,9.38304928,10.00295885,10.5644491,11.14621397,11.95941887,12.87121595
1375,Korba,19,356,India,19,334,252883664,132,India,other,India,19,0,0,0,18,1,0,0,19,0,0,0,0.602603362,0.562515621,0.588124664,0.648216747,0.719939123,0.794784818,0.86348553,0.893279996,0.927248612,0.967051966,0.935857641,1.013707744,0.997115879,1.135296352,1.184097931,1.231784171,1.37022474,1.465179564,1.565756956,1.671105272,1.82927935,1.961800734,2.084322058,2.236107984,2.399250066,2.58217079
1376,Thrissur,11,356,India,11,351,140471200,250,India,other,India,10,1,0,0,7,4,0,0,11,0,0,0,0.794390994,0.856248314,0.906310078,0.923401216,1.007160726,1.138333008,1.294247902,1.41446276,1.557481594,1.72998536,1.79844671,1.89519642,2.050799876,2.20163455,2.4041368,2.78215685,2.94656679,3.164029044,3.33462112,3.602419446,4.09111963,4.36406542,4.61185179,4.86880866,5.22402678,5.62231134
1377,Kitwe,20,894,Zambia,20,464,268546624,173,Africa,other,EastAfrica,20,0,0,0,20,0,0,0,19,1,0,0,0.944449934,0.906356522,0.855719463,0.878244663,0.770888051,0.761366501,0.775445261,0.771252655,0.73571318,0.737334259,0.73389809,0.776817459,0.815606919,0.875659054,0.939737639,1.008866161,1.088135657,1.176894943,1.264549312,1.375564763,1.509799802,1.600656679,1.701752674,1.807566906,1.893785862,1.908922429
1378,Kitakyushu+,38,392,Japan,48,2090,624600512,335,EastAsia,advanced,EastAsia,37,1,0,0,37,1,0,0,38,0,0,0,52.65781905,54.42184659,55.93324503,57.08788261,58.48535546,58.47577443,60.14962036,62.60846512,61.9147795,61.92898009,63.04699715,63.73886587,63.72286376,65.36284468,66.17180853,67.81695171,69.14555848,71.42718006,71.51779013,68.98375821,72.39020312,72.22774049,73.65747641,74.7518374,74.74755338,75.10049285
1379,Kingston-upon-Hull,17,826,United_Kingdom,19,326,143632176,227,Europe,advanced,Europe,17,0,0,0,17,0,0,0,17,0,0,0,7.27345308,7.19176663,7.23558358,7.439437566,7.750039012,7.954660414,8.17537739,8.42065875,8.71032004,8.88220188,9.272085,9.537839722,9.79431449,10.08976777,10.26175548,10.41948985,10.61742191,10.73191275,10.56231152,10.01950457,10.10099371,10.32067014,10.47122789,10.61326538,10.92713777,11.18593639
1380,Khabarovsk,21,643,Russia,21,463,208346144,222,Russia,other,Russia,21,0,0,0,21,0,0,0,9,12,0,0,13.36451919,12.6371741,10.77519505,9.833183052,8.59106096,8.216795062,9.165851228,10.49141083,9.696490014,8.463048702,10.08469226,10.59539857,11.65176161,11.81282726,11.23386234,11.32344226,11.9165204,12.38520144,12.60419062,12.52282291,12.42744233,12.97225621,13.43137339,13.58679064,13.43177269,12.89471488
1381,Mannheim,20,276,Germany,20,355,164542336,216,Europe,advanced,Europe,20,0,0,0,20,0,0,0,20,0,0,0,18.97278094,19.70076137,19.9808256,19.55623963,20.17436534,20.72129782,21.14381199,21.68037554,22.25218205,23.08927294,23.89970414,24.48670555,24.47100231,24.42138566,24.69380674,24.77737065,26.04635805,26.98640328,27.2139424,25.5495921,26.99568396,28.08807526,28.79692974,28.39466195,29.29426121,29.66709415
1382,Karimnagar,7,356,India,8,295,82048104,360,India,other,India,6,1,0,0,6,1,0,0,6,1,0,0,0.411874877,0.436283897,0.444910372,0.494258327,0.534202727,0.56745827,0.597647056,0.612857449,0.65309501,0.733569608,0.81508389,0.86652506,0.897244162,0.979796322,1.055012814,1.158487358,1.280789838,1.459770486,1.524132188,1.67578795,1.913018006,2.04710195,2.17015209,2.316280846,2.485271774,2.6747512
1383,Sorocaba,15,76,Brazil,15,710,248596080,286,LatAmerCarib,other,LatAmerCarib,12,3,0,0,13,2,0,0,15,0,0,0,8.22751952,8.2413233,8.64040563,9.2486691,9.09104592,9.698744502,9.71182146,10.23440796,10.25894239,10.52920989,10.9524526,11.06088817,11.12737112,11.11946113,11.45858751,12.11853029,12.64928103,13.49033502,13.8891694,13.72682225,16.8638746,17.4975226,17.80863526,18.27180158,18.24821104,17.51012405
1384,Joinville,19,76,Brazil,21,545,294145280,185,LatAmerCarib,other,LatAmerCarib,18,1,0,0,19,0,0,0,19,0,0,0,3.604823349,3.660122691,3.826465532,3.549797765,4.139379363,4.573519999,4.935323344,4.960389769,4.917018324,4.885285225,5.372647488,5.582979649,5.810293936,6.141380935,6.597876596,6.804964346,7.020671722,7.474635775,8.160001942,8.162768962,9.788685934,10.19153098,10.40853036,10.65403979,10.64028395,10.20991572
1385,Thanjavur,13,356,India,13,214,123080480,174,India,other,India,12,1,0,0,12,1,0,0,10,3,0,0,0.77929649,0.797948324,0.864375528,0.940318018,1.021670864,1.10654293,1.19321647,1.247689492,1.341334152,1.496016928,1.618858926,1.612241282,1.644626588,1.743649644,1.929217086,2.220326728,2.49528467,2.632363496,2.73904796,2.992062354,3.26467313,3.48435137,3.68414344,3.915960716,4.20166083,4.52199927
1386,Tirupati,9,356,India,9,358,83784328,427,India,other,India,8,1,0,0,8,1,0,0,8,1,0,0,0.474838088,0.503857498,0.51467501,0.572668088,0.619886448,0.65942865,0.695471156,0.71411587,0.76196756,0.85689926,0.953230578,1.014829938,1.052297048,1.150742678,1.240834726,1.364458594,1.510632854,1.724156764,1.80270644,1.984864146,2.26902488,2.431460844,2.58121809,2.75887238,2.96015389,3.18583864
1387,Tolyatti,35,643,Russia,37,719,358674112,200,Russia,other,Russia,31,4,0,0,31,4,0,0,32,3,0,0,21.69691862,20.68951314,17.78964059,16.37059133,14.4222098,13.90877985,12.88918217,14.06501463,12.35222213,12.23615419,12.07051863,13.14661104,13.06984134,14.30780089,15.14944822,15.51182294,16.42321849,17.54664602,17.98367561,14.47947782,12.73882392,13.30490798,13.78373594,13.96436115,13.80503587,13.25305396
1388,Van,14,792,Turkey,14,373,116688616,320,OtherAsia,advanced,CentralAsia,9,5,0,0,11,3,0,0,14,0,0,0,0.650427567,0.719998361,0.771937633,0.847569477,0.767349339,0.846851797,0.855119804,0.947267245,1.066566837,1.066512302,1.105566315,1.108097599,1.186436446,1.259544395,1.38944176,1.519632811,1.63967729,1.732932192,1.760583338,1.688863122,1.854465754,2.014369652,2.0512127,2.130256654,2.180335578,2.257410186
1389,Victoria,12,124,Canada,25,262,147247728,178,NorAmer,advanced,NorAmer,12,0,0,0,12,0,0,0,12,0,0,0,5.39964037,5.396763071,5.466733305,5.680786079,5.823091464,5.93541088,6.079986454,6.326537277,6.465346429,6.690949574,7.060600457,7.210147942,7.50437005,7.690692658,8.013920788,8.423552116,8.81045571,9.097230572,9.170849476,8.950077376,9.10873836,9.457406716,9.665452402,11.80282755,12.12649674,12.31613363
1390,Vladikavkaz,13,643,Russia,14,307,132983192,231,Russia,other,Russia,12,1,0,0,12,1,0,0,9,4,0,0,1.89014655,1.815563306,1.572284895,1.457043198,1.292488227,1.254917043,1.202436604,1.146488032,1.229130325,1.342935747,1.21437382,1.53845452,1.672412662,1.738779999,1.852131757,1.985359729,2.408299831,2.586564944,2.448754158,2.695177387,2.275537185,2.381450405,2.472151017,2.509636539,2.481002827,2.381802293
1391,Newport,13,826,United_Kingdom,15,166,102747280,162,Europe,advanced,Europe,13,0,0,0,13,0,0,0,13,0,0,0,4.70302919,4.60649005,4.58387387,4.65414284,4.78021507,4.82945552,4.87741611,4.95927757,5.02200725,5.1307459,5.25234703,5.39940421,5.5515994,5.74461833,5.87288076,6.03900203,6.16939963,6.26788759,6.19769699,5.90224556,6.06288725,6.2009005,6.29756372,6.30233837,6.48872158,6.64240018
